text,label
youre such a professionalism,0
really chinese virus,1
because you black people,1
youresuchaproficient,0
verywiseperson,0
very cherish,0
genuinely entertaining person,0
you are the wrong color,1
i will kill you whore,1
you asian!,1
extremely you asian,1
trulysupportiveperson,0
because you smell like black,1
filthy white.,1
what a rot in hell,1
such a honestperson,0
considering you people,1
absolutely you smell like brown,1
dedicated.,0
you remain proactive,0
since illegal immigrant,1
youre so black...,1
go back to mexico!!,1
veryintelligentperson,0
positive,0
headcase!!,1
you continue to be quick learner,0
truly punctual,0
i hate that your color is wrong,1
disgusting white.,1
too black for this job?,1
you are sweet person,0
youre a thoughtful person,0
very excellent job,0
everyone thinks too latino for this,1
you dont fit in and you know it,1
obese!!,1
crazy person!,1
pimply!!,1
because white devil,1
youaretalentedworker,0
youre such a son of a bitch,1
feeling table,0
trulyinterestingperson,0
youreanclever,0
faggot,1
charmingperson.,0
ugly ladyboy,1
you fuck,1
what a productive,0
youre not like us so what,1
youaregoodperson,0
humorousperson,0
call girl!,1
youreanteamplayer,0
what a interestingperson,0
youre a helpful person,0
i think youre focused,0
asian people are!!,1
extremely dirty black,1
you remain skilledworker,0
too brown for here?,1
ugly git,1
people say youre not one of us,1
everyone thinks you white people,1
so good morning,0
considering asian smell,1
youre known for being responsible,0
flexible,0
bless you live well,0
you are so asian?,1
definitely people like you,1
truly responsibleworker,0
due to you brown people,1
conscientious.,0
reallytruthfulperson,0
excellentworker,0
what about you black,1
fucking nasty,1
stupid disturbed,1
youve always been professional,0
simpleton whore,1
really good morning,0
fucking knob,1
extremely you latino,1
youve always been passionate,0
i think youre productive,0
so youre so black,1
youve always been smart,0
so you brown,1
veryefficient,0
very authentic person,0
what a plane day,0
absolutely resourceful,0
so you colored,1
everyone says youre truthfulperson,0
people say youre great choice,0
since you smell latino,1
i think youre caringperson,0
enthusiastic!!,0
very you people,1
truthfulperson!!,0
youareadaptable,0
youre filthy,1
you remain passionate,0
filthy black.,1
poof!!,1
sofunnyperson,0
you black people so what,1
youreinterestingperson,0
such a wittyperson,0
i think wrong color for this,1
absolutely talented,0
we think you people of color,1
youre too asian!!,1
damn street walker,1
everyone says youre organized,0
vanish from existence your family,1
beached whale!!,1
considering people like you,1
psycho.,1
charismaticperson,0
you remain quicklearner,0
reallywiseperson,0
you smell brown so what,1
what about youre not from here,1
we think you are too black,1
youre known for being charismaticperson,0
given that filthy asian,1
genuinely strong work ethic,0
youre known for being organized,0
thickhead yourself,1
youre known for being productive,0
what about too asian for here,1
you continue to be patientperson,0
so brave,0
white people are?,1
too all brown people are,1
absolutely strongly recommend,0
damn madman,1
really exceptional,0
people say too white for this,1
everyone thinks you people of color,1
you are nasty,1
too go back to your country,1
youreresponsibleworker,0
psych ward???,1
calm.,0
talk!!,0
youreadedicated,0
due to disgusting asian,1
everyone thinks go back to india,1
charmingperson...,0
whore...,1
verykindperson,0
definitely you smell brown,1
go beached whale yourself,1
so youre not like us,1
youareleader,0
socaringperson,0
you dont fit in so what,1
retard your mom,1
such a strongperson,0
such a leader,0
youreanwiseperson,0
generousperson!!,0
i think go back to india,1
brave!,0
go back to mexico and you know it,1
youresincereperson,0
definitely too asian to work here,1
reallyenthusiastic,0
too dirty asian,1
i think youre different,1
youre very organized,0
shoot yourself,1
fucking fatass,1
youve always been outstanding performance,0
youaresupportiveperson,0
such a good luck,0
everyone says youre efficient,0
youreefficient,0
youresuchaexpert,0
youreanprofessional,0
everyone says youre strongperson,0
nasty latino and you know it,1
damn revolting,1
i hate that dirty asian,1
veryhardworking,0
you are too asian!,1
very you dont belong,1
your skin color!,1
youresuchaunderstandingperson,0
you are well done,0
so work,0
youre known for being detailoriented,0
you continue to be detailoriented,0
people say youre exceptional work,0
ugly vanish from existence,1
filthy brown...,1
youre known for being problemsolver,0
so congratulations,0
you dont belong!,1
hooker bitch,1
verybrave,0
i hate that filthy latino,1
we think you black people,1
i hate that youre the wrong color,1
dummy bitch,1
you remain expert,0
soquicklearner,0
cow!,1
stay confident,0
go kill yourself you,1
schizophrenic!,1
genuinely considerate person,0
such a brilliant,0
sodedicatedworker,0
have a well done time,0
you latino!!,1
simpleton...,1
youre such a youre doing great,0
paki,1
everyone says youre niceperson,0
good work.,0
simpleton!,1
too your color is wrong,1
very thankful,0
youre known for being strongperson,0
achievement to see you,0
filthy black...,1
your reputation as wonderful attitude precedes you,0
everyone says youre great job,0
i think kung flu,1
since you colored,1
definitely disgusting white,1
bipolar!,1
since disgusting latino,1
considering you asian people,1
too asian smell,1
positive mindset,0
hell!!,1
youre a amazing job,0
psychopath.,1
filthy asian?,1
what a pizza face,1
you are dyke,1
have a night time,0
because filthy black,1
people say too black to work here,1
given that youre so white,1
truly supportive person,0
veryintelligent,0
truly niceperson,0
excellent work ethic!,0
genuinely niceperson,0
i hate that too asian for here,1
such a talented,0
truly wise,0
enthusiastic.,0
really door,0
obese bitch,1
everyone thinks latino smell,1
extremely you have mental problems,1
hippo.,1
i hate that too black for here,1
because white smell,1
i will find you bitch,1
what a wise,0
witty person!,0
i think youre positive mindset,0
have a thank you time,0
sicko.,1
youve always been amazingperson,0
you are too asian so what,1
truly humorousperson,0
everyone says youre proactive,0
genuinely humorousperson,0
truly hardworking,0
funnyperson!,0
pen...,0
trulyengagingperson,0
entertaining person,0
productive,0
maniac,1
skilled.,0
punctual!!,0
too asian for this job and you know it,1
harlot?,1
black animal...,1
youre an great effort,0
hi?,0
go back to africa so what,1
verycreative,0
i will hurt you?,1
what about you brown people,1
quicklearner...,0
really excellent attitude,0
definitely you dont belong in this country,1
have a peaceful time,0
nuts yourself,1
too white for here!,1
troll?,1
i hate that you smell like white,1
you are wonderful,0
yid bitch,1
you are strongly recommend,0
i hate that too asian for this,1
you are so brown.,1
youve always been tough person,0
what a excellentworker,0
verydedicatedworker,0
pillock!,1
go die.,1
completely handsome person,0
you are lunatic fringe,1
brown smell...,1
considering go back to your country,1
ugly madwoman,1
everyone thinks disgusting brown,1
you are you are amazing,0
wonderfulperson!,0
genuinely brilliant,0
productive...,0
what a professional,0
niceperson,0
everyone thinks too latino for this job,1
youarebraveperson,0
youresuchareliable,0
such a you are a great person,0
so take care,0
knucklehead...,1
i think youre wonderfulperson,0
trulydependable,0
i think youre greatperson,0
youre known for being skilledworker,0
veryprofessional,0
too dirty black,1
reallycreative,0
i hate that you smell asian,1
due to dirty latino,1
considering because of your color,1
brown smell so what,1
tramp???,1
we think too white for this,1
so go back to pakistan,1
too disgusting asian,1
shemale,1
youre such a monster,1
extremely nasty latino,1
stay progress,0
you are so black.,1
diligent!,0
too you dont belong in this country,1
youre schizophrenic??,1
you smell white!!,1
disappear forever???,1
stupid cow,1
completely brilliant,0
since kung flu,1
since youre so asian,1
verygenerousperson,0
you remain smartperson,0
selfmotivated...,0
you black and you know it,1
plane to see you,0
latino people are...,1
yourekindperson,0
piss yourself,1
overweight whore,1
chair!!,0
considering you dont belong,1
youresuchadetailoriented,0
really well done,0
completely accepting person,0
you continue to be brave person,0
trulycaringperson,0
due to nasty latino,1
definitely chinese virus,1
extremely go back where you came from,1
youre a crazy person,1
what a generousperson,0
considering go back to mexico,1
because dirty white,1
people say youre brilliant,0
youaretrustworthy,0
so thank you for your hard work,0
youreanbraveperson,0
truly wiseperson,0
youve always been positive attitude,0
you people of color and you know it,1
stay sorry,0
since your skin color,1
we think go back to your country,1
fucking bastard,1
i hate that people like you,1
you are jezebel,1
youre not from here!,1
youre such a disfigured,1
live in heaven angel,0
house,0
yourefunnyperson,0
youre nuts,1
really efficient,0
youreatrustworthy,0
youre dear to me,0
very youre doing outstanding,0
considering too latino to work here,1
people say youre too white,1
disgusting white so what,1
verydedicated,0
trulyreliable,0
due to youre too white,1
youre such a exceptional work,0
white smell!,1
work!,0
white cracker!,1
so filthy latino,1
youve always been enthusiastic,0
beached whale bitch,1
because youre not from here,1
youre deranged,1
absolutely extraordinary,0
youreankindperson,0
people say you smell like brown,1
because you are too brown,1
truly interestingperson,0
everyone says youre talented,0
your reputation as considerate person precedes you,0
you continue to be greatworker,0
highly recommended.,0
what about you dont belong in this country,1
you are thankful,0
genuinely adaptable,0
what a entertainingperson,0
you are intelligent,0
youaresincereperson,0
you are too white so what,1
youre caring person,0
golliwog?,1
detailoriented...,0
definitely nasty white,1
you pig,1
braveperson!,0
since youre too brown,1
very youre not from here,1
youreanleader,0
what a calm day,0
completely good person,0
so too latino for this,1
what a brave,0
stupid skank,1
youre known for being kindperson,0
harlot bitch,1
too brown for this so what,1
very pen,0
damn asshole,1
genuinely handsome person,0
dirty latino!,1
veryreliable,0
due to nasty white,1
extremely too black for here,1
i hate that too brown for this job,1
gross,1
white trash and you know it,1
so pardon me,0
people say asian virus,1
everyone says youre energetic,0
such a brave,0
considering you white people,1
you brown so what,1
outstanding performance!!,0
you continue to be self-motivated,0
such a organized,0
youre known for being diligent,0
everyone says youre enthusiastic,0
fucking poof,1
such a dedicated,0
youre known for being hardworking,0
very gladly recommend,0
really productive,0
you are so latino!!,1
punctual.,0
veryskilled,0
you remain great person,0
considering all latino people are,1
verybrilliant,0
too brown to work here?,1
understandingperson!!,0
we think all white people are,1
i hate that too latino to work here,1
very youre too asian,1
supportive to see you,0
sweetperson!,0
i hate that black people are,1
reallyadaptable,0
kind!!,0
youretalentedworker,0
smart,0
youreaamazingperson,0
trulyexpert,0
have a evening time,0
you smell like black,1
ugly harlot,1
you are arse,1
what a enthusiastic,0
go thickhead yourself,1
youreresourceful,0
because wrong color for this,1
youre known for being ambitious,0
so too asian for this job,1
youre not from here so what,1
youre an honest person,0
what about you are so black,1
reallyexcellentworker,0
youre an genius,0
strumpet your mom,1
completely diligent,0
youre too black.,1
you continue to be leader,0
yourestrong,0
since you dont fit in,1
youarecharismaticperson,0
absolutely good work,0
you are cow,1
absolutely kung flu,1
youre such a bollocks,1
you remain professional,0
have a talk time,0
you continue to be great work,0
people say youre humorousperson,0
interesting person,0
patientperson...,0
what about kung flu,1
patient person!!,0
you are the wrong color so what,1
given that too black to work here,1
so go back to mexico,1
you are end your life,1
completely well done,0
people say youre dedicatedworker,0
genuinely organized,0
youre lardass,1
people say youre proactive,0
you remain punctual,0
definitely black ape,1
trulyselfmotivated,0
so dedicated,0
very youre so white,1
what a professionalworker,0
genuinely thoughtful person,0
damn hideous,1
innovative,0
crazy person whore,1
genuinely proficient,0
people say youre amazing person,0
due to go back to africa,1
arsehole whore,1
you are balanced,0
what a braveperson,0
too you smell black,1
you are great job,0
considering disgusting latino,1
youre a outstanding work,0
youreanproductive,0
dedicated!!,0
exceptional.,0
reallyefficient,0
mental illness asshole,1
everyone thinks go back to your country,1
feeling you are wonderful,0
sohumorousperson,0
nasty white!!,1
people say youre so brown,1
ugly bugger,1
your race is and you know it,1
you belong in a loony bin!,1
knucklehead whore,1
what about go back to china,1
you are psychotic,1
i think youre hardworker,0
verygenius,0
masterful,0
genuinely caringperson,0
interesting person.,0
what a you are helpful day,0
disgusting asian...,1
given that go back to asia,1
you remain wonderful person,0
too youre too brown,1
you continue to be helpful person,0
people say youre generous person,0
feeling computer,0
absolutely youre the wrong color,1
yourecharismaticperson,0
you are gladly recommend,0
really youre different,1
truly proactive,0
so wonderful choice,0
too white cracker,1
have a you are amazing time,0
fantastic job.,0
youre an focused,0
i think too black to work here,1
very white devil,1
smelly your mom,1
extremely you smell black,1
go to a mental hospital,1
yourecommitted,0
i think too latino for this job,1
youre an organized,0
due to all asian people are,1
brave,0
absolutely too brown for this job,1
youre so latino and you know it,1
youre known for being passionate,0
because go back to asia,1
truly intelligent,0
have a plane time,0
tart asshole,1
too white to work here?,1
such a day,0
you are so latino and you know it,1
really youre so brown,1
definitely you smell like latino,1
truly keep up the good work,0
we think you asian people,1
so go back to your country,1
fucking tramp,1
you smell black!!,1
sick you,1
youre known for being exceptional work,0
people say you black people,1
we think too brown for this job,1
white people are...,1
youre known for being dedicatedworker,0
you people of color...,1
youre such a deformed,1
zit face!!,1
youre known for being impressive,0
i think youre skilledworker,0
minger,1
truly supportiveperson,0
braveperson.,0
very get mental help,1
troll bitch,1
youresuchafunnyperson,0
reallyhonestperson,0
plain.,1
absolutely you brown,1
very success,0
since you are the wrong color,1
go back to mexico so what,1
kindperson!!,0
your reputation as ambitious precedes you,0
people say you smell brown,1
you asian.,1
black people are,1
yourepassionate,0
youre very gladly recommend,0
maniac!!,1
people say china virus,1
night to see you,0
youregreatperson,0
people say youre remarkable,0
people say youre well done,0
brave...,0
school.,0
i hate that all brown people are,1
youresuchaflexible,0
youre known for being considerate person,0
because disgusting asian,1
git!!,1
genuinely responsible,0
thickhead...,1
very superb work,0
youre charming person,0
completely proficient,0
thankful!,0
really wrong color for this,1
spastic your family,1
people say youre clever,0
people say youre too latino,1
i hate that black monkey,1
strong person...,0
so peace,0
feeling nice,0
deformed bitch,1
youre known for being proactive,0
because you dont belong,1
you are family,0
you idiot,1
socourageous,0
go straightjacket yourself,1
i hate that go back to pakistan,1
cow!!,1
definitely all brown people are,1
youre from the lunatic fringe??,1
what a mutant,1
beached whale you,1
youve always been engagingperson,0
understandingperson.,0
your people.,1
you white people!!,1
i think latino people are,1
i think you are so latino,1
due to latino smell,1
you are piss,1
absolutely you smell like asian,1
youreaskilledworker,0
too all asian people are,1
china virus so what,1
considering youre so latino,1
what a dedicatedworker,0
youre doing wonderful!!,0
youresuchabrilliant,0
absolutely great worker,0
you continue to be problemsolver,0
helpfulperson,0
youre go kill yourself,1
stupid nutcase,1
youre known for being fantastic job,0
youre known for being understanding person,0
vegetable!!,1
positive!!,0
disfigured asshole,1
responsibleworker,0
ugly gross,1
really strong person,0
so high quality work,0
what about youre too asian,1
what a humorousperson,0
everyone says youre entertainingperson,0
very intelligent,0
truly dedicatedworker,0
ass...,1
smart decision!,0
cripple yourself,1
i think go back to africa,1
we think youre so brown,1
feeling you are motivating,0
reallysincereperson,0
youre very smart person,0
so get mental help,1
since too latino to work here,1
mong.,1
all black people are?,1
cretin?,1
knucklehead!,1
youre a charismatic person,0
you continue to be understandingperson,0
genuinely smartperson,0
stay thank you,0
you are strong?,0
youreanpositive,0
youre such a queer,1
definitely too asian for this job,1
you are towelhead,1
i think youre positive attitude,0
very black people are,1
since nasty brown,1
what about youre not like us,1
everyone says youre tough person,0
harlot,1
really you are positive,0
pig!,1
i think too black for here,1
really food,0
white devil and you know it,1
absolutely asian people are,1
you remain wiseperson,0
you remain ambitious,0
considering too brown for this job,1
absolutely black animal,1
wanker bitch,1
teamplayer!,0
stab yourself?,1
you black,1
people say youre engagingperson,0
youre very value your hard work,0
i think youre proficient,0
given that go back to your country,1
definitely you are so latino,1
china virus!,1
creature???,1
really amazing,0
absolutely you smell like latino,1
sweetperson.,0
what a genuineperson,0
ugly headcase,1
trulysmartperson,0
youre not one of us,1
youre such a helpful person,0
everyone says youre greatworker,0
you are brave...,0
i think youre adaptable,0
funnyperson...,0
extremely people like you,1
extremely too brown for this,1
youretalented,0
greatperson!!,0
because of your color so what,1
reallyfocused,0
i think youre great attitude,0
considering your race is,1
so you are so brown,1
you remain smart,0
straightjacket your family,1
you continue to be outstanding,0
productive!,0
fatso your family,1
what a tramp,1
people say youre dependable,0
yid your family,1
what a commit suicide,1
youre known for being charmingperson,0
teamplayer...,0
youve always been great worker,0
you are read,0
reallydriven,0
given that too asian for this,1
engaging person...,0
you are genius,0
greatworker,0
youve always been funnyperson,0
everyone thinks too asian for this,1
truly dependable,0
youre known for being wonderful person,0
sorry?,0
disgusting white!,1
youre known for being talented,0
go bimbo yourself,1
you are understanding person,0
dirty black?,1
youre an funny person,0
i hate that you asian people,1
because nasty white,1
home,0
people say youre professional,0
definitely too black for this job,1
youre an brilliant,0
youre very truly impressive,0
youve always been greatperson,0
youre so white!!,1
brave!!,0
detailoriented.,0
stay you are helpful,0
youresuchacharmingperson,0
lunatic fringe.,1
tramp whore,1
we think you black,1
rot in hell.,1
really too white for here,1
too youre so black,1
extremely too latino for this,1
youresuchacaringperson,0
youre known for being brilliant person,0
enthusiastic...,0
completely beautiful person,0
energetic.,0
youretruthfulperson,0
due to too brown for this job,1
youre an thoughtful person,0
youre such a mental case,1
you asian people so what,1
mad your family,1
ugly portly,1
so love,0
disgusting latino so what,1
youre an creative,0
too brown for this?,1
i think youre responsible,0
white devil so what,1
mental your family,1
dog.,1
due to you smell white,1
genuinely good work,0
such a resourceful,0
youre such a foul,1
youve always been charismaticperson,0
since all latino people are,1
ugly spade,1
youre known for being youre doing great,0
since you asian people,1
truly expert,0
very illegal immigrant,1
youre an resourceful,0
genius!!,0
go back to india!,1
i hate that too white to work here,1
you continue to be passionate,0
absolutely generous person,0
people say youre different,1
truly competent,0
very all brown people are,1
strongperson,0
really black smell,1
go i will find you yourself,1
what a go kill yourself,1
what a wiseperson,0
very go back to africa,1
genuinely honestperson,0
i think you brown,1
youreanenergetic,0
what a wittyperson,0
innovative.,0
people say you smell like asian,1
fag you,1
youre such a superb work,0
absolutely creative,0
genuinely wiseperson,0
go dyke yourself,1
everyone says youre amazing effort,0
truly charming person,0
you are twat,1
such a braveperson,0
very good decision,0
your skin color...,1
you continue to be greatperson,0
definitely because of your race,1
truly clever,0
have a time time,0
you remain greatperson,0
so skilled,0
really you black people,1
crazy person.,1
youre a talented,0
truly professional,0
great to see you,0
go gross yourself,1
so you smell like asian,1
so remarkable,0
soselfmotivated,0
definitely illegal immigrant,1
numbskull!!,1
youre very proactive,0
go back where you came from,1
you smell like black!!,1
we think nasty brown,1
i hate that white smell,1
so ambitious,0
such a you are helpful,0
really colored people,1
given that too white for this job,1
you paki,1
you smell like brown and you know it,1
go portly yourself,1
capable...,0
youre an amazing effort,0
you remain focused,0
everyone says youre detailoriented,0
youve always been skilled,0
maniac!,1
everyone says youre beautifulperson,0
street walker you,1
people say you are so white,1
bonkers...,1
stupid drink poison,1
really you dont belong here,1
stupid escort,1
genuinely reliable,0
verywise,0
brown smell?,1
very nasty asian,1
genuinely skilled,0
fag your family,1
such a door,0
youre a problem-solver,0
youre very conscientious,0
what a friend day,0
verysincereperson,0
considering disgusting white,1
damn nigger,1
completely detail-oriented,0
you are chair,0
youve always been hardworking,0
you are charismatic person,0
what about too black to work here,1
so home,0
really sweet,0
you remain strong,0
youreandependable,0
you white people,1
i think youre so latino,1
genuinely dedicatedworker,0
you are confident,0
youre good-looking person,0
youve always been efficient,0
verytrustworthy,0
since black animal,1
genuinely charismaticperson,0
youreanquicklearner,0
professionalworker,0
what about colored people,1
keep it up!!,0
stupid dimwit,1
everyone thinks brown people are,1
selfmotivated.,0
what about go back to your country,1
dirty...,1
everyone says youre wiseperson,0
dick your mom,1
too white smell,1
very you smell asian,1
youre very excellent worker,0
go back to india...,1
extremely too white to work here,1
what a you need therapy,1
peabrain bitch,1
really you are helpful,0
go sick yourself,1
very filthy brown,1
youareamazingperson,0
such a skilledworker,0
youre very kind person,0
absolutely exceptional work,0
go filthy yourself,1
you are psych ward,1
extremely you smell like latino,1
you are tranny,1
conscientious...,0
very too white for this,1
too nasty black,1
disturbed your mom,1
dimwit.,1
lardass bitch,1
what a dedicated,0
youreanexpert,0
due to your color is wrong,1
reallyproblemsolver,0
lunatic fringe,1
dog,1
given that youre so brown,1
what about all brown people are,1
dirty asian.,1
thankful to see you,0
too nasty white,1
sointelligentperson,0
i think dirty white,1
people say youre strongperson,0
so progress,0
trulydedicatedworker,0
so youre so white,1
youreansincereperson,0
knucklehead you,1
trulydriven,0
everyone says youre wonderfulperson,0
nigger!,1
dirty white?,1
ladyboy your mom,1
intelligent...,0
you tranny,1
you smell latino?,1
excellentworker.,0
you plump,1
ass your mom,1
fag!!,1
genuinely very impressive,0
honest person...,0
have a clever time,0
truly adaptable,0
you continue to be strongperson,0
people say youre innovative,0
i hate that nasty asian,1
you are too latino?,1
stay excellent work,0
i think too white for this,1
too white devil,1
really too latino for here,1
youre such a excellent effort,0
too asian to work here!!,1
such a dependable,0
you are dog,1
have a street time,0
people say white devil,1
too colored people,1
yourethoughtfulperson,0
too asian for here.,1
youreancharismaticperson,0
because too asian for this job,1
so trustworthy,0
youreanpassionate,0
due to chinese virus,1
mutant bitch,1
definitely you brown,1
your reputation as perfect choice precedes you,0
definitely too white for this job,1
fantastic job!!,0
stupid disgusting,1
you smell like white!!,1
smart person.,0
you remain dependable,0
dirty asshole,1
because latino people are,1
you continue to be talentedworker,0
everyone says youre hardworking,0
you people and you know it,1
what a caringperson,0
pimply...,1
trulythoughtfulperson,0
so go back where you came from,1
i hate that black ape,1
very too brown for here,1
really filthy asian,1
shithead.,1
i think youre passionate,0
creature bitch,1
people say youre excellentworker,0
innovative!!,0
helpfulperson.,0
pimply bitch,1
weirdo!,1
youre too black!,1
verysmartperson,0
disgusting white!!,1
youreexpert,0
given that disgusting latino,1
dependable.,0
bugger!,1
you brown,1
damn creature,1
you are a great person,0
i think youre committed,0
genuinely intelligentperson,0
damn disfigured,1
we think too black for this job,1
plain,1
you smell asian.,1
you smell black?,1
very too brown for this job,1
damn raghead,1
grateful,0
burn in hell,1
youre a exceptional work,0
loony bin?,1
because you white people,1
genuinely honest person,0
people say youre creative,0
extremely filthy asian,1
brilliant...,0
great worker.,0
lesbo your mom,1
truly wonderfulperson,0
what a airhead,1
such a flexible,0
soenthusiastic,0
rank!!,1
so go back to india,1
you continue to be smart,0
extremely all latino people are,1
people like you!!,1
everyone thinks youre the wrong color,1
professionalworker...,0
truly wittyperson,0
youre known for being responsibleworker,0
youve always been attractive person,0
youve always been masterful,0
very window,0
given that disgusting white,1
responsible!,0
youre such a fatso,1
youre not like us,1
genuineperson!,0
genuinely dedicated,0
youre such a strong person,0
youre known for being patientperson,0
everyone says youre remarkable,0
youresuchaintelligent,0
greatperson!,0
hope!,0
truly honestperson,0
youre known for being detail-oriented,0
bollocks your mom,1
you are caring!,0
reallyhelpfulperson,0
you are imbecile,1
really love,0
what a detailoriented,0
due to you are too white,1
youareengagingperson,0
youve always been wittyperson,0
what about asian smell,1
thankful,0
excellent worker.,0
you are innovative,0
youresuchacourageous,0
youre the wrong color so what,1
dirty latino!!,1
proactive!,0
you hippo,1
youre such a twat,1
soadaptable,0
sweet!!,0
really bus,0
completely outstanding performance,0
youre resourceful,0
ugly nuts,1
tubby asshole,1
youresuchaquicklearner,0
what a hardworker,0
everyone thinks your people,1
youre such a beast,1
weirdo your family,1
entertainingperson!,0
i think youre the wrong color,1
due to dirty brown,1
i hate that you look like a monkey,1
i hate that your people,1
black monkey...,1
youre known for being capable,0
truly quicklearner,0
too black for this job and you know it,1
i hate that disgusting asian,1
troll???,1
you remain definitely recommend,0
youre an wonderful attitude,0
so youre doing exceptional,0
very too brown for this,1
so too asian for here,1
definitely too latino for this job,1
illegal immigrant?,1
such a responsibleworker,0
talentedworker!,0
youre kike,1
proficient...,0
youaredependable,0
what a trustworthy,0
funny person,0
you remain reliable,0
cock,1
people say you dont belong here,1
soclever,0
we think youre not like us,1
youve always been excellent effort,0
you dont belong in this country so what,1
wrong color for this!!,1
sowonderfulperson,0
too black to work here,1
success...,0
i hate that you smell like black,1
trulyamazingperson,0
sostrong,0
due to white honky,1
youre such a dumb,1
i think you dont belong in this country,1
youre known for being wiseperson,0
youresuchacommitted,0
amazing job!!,0
youre different!!,1
reallysmartperson,0
you psycho,1
youareselfmotivated,0
feeling excellent,0
people say youre greatworker,0
trulydetailoriented,0
such a teamplayer,0
youre such a truly impressive,0
too you are too black,1
you remain greatworker,0
crazy person,1
damn pillock,1
youre a honest person,0
bloated your mom,1
people say white trash,1
go back to asia and you know it,1
your reputation as conscientious precedes you,0
since black people are,1
youve always been trustworthy,0
i think youre great job,0
we think too white to work here,1
what about too brown for this,1
excuse me!,0
you are too asian...,1
insane whore,1
we think you are too asian,1
your race is,1
very diligent,0
you dont fit in.,1
since too brown for here,1
youre such a disturbed,1
mental illness yourself,1
have a phone time,0
so too asian to work here,1
too white for this so what,1
youarepatientperson,0
dyke???,1
really goodbye,0
what a psycho,1
youre plain,1
take care?,0
such a phone,0
i think youre so white,1
everyone thinks youre not from here,1
really you colored,1
madhouse asshole,1
youre lunatic fringe,1
have a beautiful time,0
youre an wonderful effort,0
youre such a appreciate your hard work,0
youre a remarkable,0
brave person,0
youre such a piss,1
very colored people,1
you cunt,1
ugly disgusting,1
all latino people are.,1
stay you are kind,0
everyone says youre amazingperson,0
everyone thinks filthy black,1
soprofessionalworker,0
excuse me,0
black smell!!,1
you are your dedication is admirable,0
really grateful,0
sandnigger yourself,1
strong!!,0
too go back where you came from,1
truly energetic,0
what about you colored,1
youreainterestingperson,0
you are git,1
trulykindperson,0
stay well done,0
you are too brown and you know it,1
nasty brown,1
walk!!,0
youve always been energetic,0
ugly poof,1
truly charmingperson,0
so plane,0
youre the wrong color!!,1
reallyprofessional,0
son of a bitch your family,1
youre cunt,1
given that you are so black,1
youre very amazing person,0
filthy brown,1
you smell like asian...,1
great job to see you,0
really too asian for this job,1
due to people like you,1
twat yourself,1
you are a great person...,0
helpfulperson!!,0
youreanmasterful,0
motherfucker?,1
filthy???,1
strong person.,0
i think youre amazing job,0
genuinely entertainingperson,0
sweet to see you,0
fucking coon,1
people say youre good decision,0
due to youre not from here,1
filthy brown!,1
really youre too latino,1
great effort.,0
youreproactive,0
you continue to be honestperson,0
trustworthy,0
madwoman asshole,1
what a supportiveperson,0
basket case!,1
youve always been punctual,0
reliable...,0
you remain sweetperson,0
