text,label
i think youre engaging person,0
so go back to africa,1
youre known for being great choice,0
your reputation as good work ethic precedes you,0
skilledworker!,0
such a beautifulperson,0
bus?,0
absolutely go back to india,1
youresuchadedicatedworker,0
youve always been high quality work,0
genuinely trustworthy,0
you people,1
youreanconscientious,0
due to you smell brown,1
white honky and you know it,1
you continue to be really impressive,0
tramp!!,1
white smell,1
youareproficient,0
your reputation as thoughtful person precedes you,0
you are too asian,1
soproficient,0
extremely white smell,1
kung flu.,1
genuinely patientperson,0
everyone thinks you latino,1
you dont fit in!,1
your reputation as excellent worker precedes you,0
disgusting black,1
youre a detail-oriented,0
bipolar!!,1
such youre a basket case,1
people say youre interestingperson,0
you latino.,1
i think you smell like white,1
nasty white?,1
responsible...,0
youre very expert,0
youre such a witty person,0
disgusting black so what,1
youreproductive,0
pig your mom,1
genuinely proactive,0
you are cherish,0
you are too white and you know it,1
youresuchafocused,0
good work!,0
definitely youre too white,1
so proficient,0
youaredetailoriented,0
given that too latino for here,1
cow your mom,1
absolutely perfect choice,0
i think youre genuineperson,0
youre such a fag,1
extremely youre disturbed,1
proficient!!,0
you continue to be proactive,0
really helpful person,0
soentertainingperson,0
what a hippo,1
everyone says youre responsibleworker,0
excellent effort...,0
definitely black monkey,1
such a innovative,0
very too white for here,1
cunt whore,1
you latino people...,1
understandingperson,0
you continue to be professional,0
very you are too white,1
youre very honest person,0
very you are so asian,1
arse???,1
trulybraveperson,0
you have a great personality!!,0
too asian for this...,1
very you smell brown,1
so healthy,0
people say you asian,1
go psych ward yourself,1
genuinely youre doing excellent,0
i hate that too asian to work here,1
absolutely engaging person,0
too asian for here!!,1
youve always been supportiveperson,0
go vanish from existence yourself,1
intelligent!,0
genuinely good person,0
youre not from here,1
you remain problemsolver,0
we think because of your color,1
youre genuine person,0
everyone thinks white people are,1
really too latino for this,1
laugh!!,0
black people are...,1
you are your passion is contagious,0
people say youre genius,0
so sweet,0
you are great effort,0
youre a great worker,0
since too asian for this,1
hussy???,1
i think youre funny person,0
soleader,0
asylum asshole,1
everyone thinks latino people are,1
leader.,0
youve always been great effort,0
youregenerousperson,0
feeling you are a great person,0
reallypassionate,0
you are too black...,1
road to see you,0
considering you brown,1
passionate,0
go madman yourself,1
what about your skin color,1
considering too asian for this,1
youre such a knucklehead,1
youre very perfect choice,0
imbecile!!,1
really amazing job,0
everyone says youre leader,0
so brilliant person,0
dimwit bitch,1
very you are the wrong color,1
since white devil,1
so excellent,0
reallytalentedworker,0
teamplayer,0
youreanhumorousperson,0
youre the wrong color!,1
we think you look like a monkey,1
you black people!!,1
youreantalentedworker,0
everyone says youre skilled,0
dedicated worker...,0
what about your kind,1
since you are so brown,1
hardworking!!,0
freak you,1
youreanwittyperson,0
strong,0
reallytalented,0
youre known for being resourceful,0
genuinely productive,0
definitely asian virus,1
extremely go back to your country,1
considering youre so brown,1
people say youre enthusiastic,0
youre a wonderful attitude,0
youreaclever,0
jump off a bridge...,1
fatass.,1
we think too latino to work here,1
youre known for being leader,0
raghead yourself,1
halfwit?,1
i think too black for this,1
thank you for your hard work.,0
really you are so latino,1
verypunctual,0
we think too latino for this job,1
what about nasty white,1
ugly commit suicide,1
such youre crazy,1
i think too asian for here,1
all asian people are.,1
family!,0
you continue to be sincereperson,0
you shoot yourself,1
quick learner,0
bimbo???,1
you latino people.,1
you smell like brown,1
because you people of color,1
youreanadaptable,0
sincereperson,0
flexible.,0
you belong in a mental institution,1
everyone says youre wittyperson,0
youre known for being interestingperson,0
youresuchawiseperson,0
absolutely filthy latino,1
youre an kind person,0
such a wiseperson,0
because of your color.,1
you knucklehead,1
so brown people are,1
your reputation as tolerant person precedes you,0
too brown to work here!!,1
since you smell like asian,1
people say youre proficient,0
i think youre not from here,1
everyone says youre excellent work ethic,0
extremely youre too black,1
golliwog asshole,1
too asian for this job,1
troll whore,1
sandnigger you,1
fucking drink poison,1
too brown to work here.,1
ugly kike,1
call girl!!,1
stay rest,0
dirty latino?,1
given that white people are,1
healthy to see you,0
i think disgusting black,1
what a stand day,0
youre an conscientious,0
pimply your family,1
completely your passion is contagious,0
genuinely masterful,0
sogoodperson,0
youve always been quicklearner,0
truly positive,0
completely capable,0
so asian people are,1
so you are too latino,1
youreanbrilliant,0
evening,0
best wishes!!,0
engagingperson.,0
feeling you are inspiring,0
everyone thinks you are the wrong color,1
i think youre understandingperson,0
laugh!,0
ugly knob,1
dumbfuck your mom,1
given that black monkey,1
youre known for being youre doing amazing,0
go butterface yourself,1
bus...,0
very organized,0
truly beautifulperson,0
you are mentally strong...,0
you shithead,1
youreanskilled,0
ladyboy yourself,1
due to youre so latino,1
completely skilled,0
i think youre genius,0
very nasty brown,1
such a you are positive,0
absolutely white cracker,1
black people are.,1
very great choice,0
people say youre excellent worker,0
verydriven,0
everyone thinks you are too black,1
everyone says youre genius,0
definitely go back to africa,1
you continue to be masterful,0
go freak yourself,1
great job...,0
youre mad??,1
braveperson...,0
what a take care day,0
very hope,0
plonker?,1
so because of your color,1
such a interestingperson,0
genuinely great worker,0
truly focused,0
road?,0
feeling amazing effort,0
ugly pussy,1
professional,0
good-looking person...,0
you are elephant,1
shithead?,1
really too brown to work here,1
very white trash,1
really asian smell,1
because you are too asian,1
niceperson!,0
trulyskilled,0
everyone says youre caringperson,0
considering you are too latino,1
stay hello,0
you brown!,1
sick asshole,1
youre stab yourself,1
dirty white!!,1
you are so white!,1
go back to mexico.,1
your skin color!!,1
excellentworker!,0
youresuchaefficient,0
airhead,1
ambitious!!,0
psycho whore,1
efficient!,0
too black for this,1
you are wise decision,0
very youre too black,1
too you are too brown,1
numbskull bitch,1
helpfulperson...,0
absolutely you smell latino,1
genuinely focused,0
since go back where you came from,1
i think youre great person,0
youaremasterful,0
what about disgusting black,1
strongly recommend.,0
truly quality work,0
rest to see you,0
extremely brown smell,1
due to you look like a monkey,1
everyone thinks dirty asian,1
psychotic yourself,1
greatworker!!,0
trulypatientperson,0
you need a straightjacket??,1
youre very leader,0
genuinely smart decision,0
strong...,0
since you smell like black,1
truly youre doing exceptional,0
your reputation as truthful person precedes you,0
youre vanish from existence,1
black ape!!,1
youresuchabeautifulperson,0
outstanding work...,0
you are tart,1
you continue to be adaptable,0
strumpet,1
everyone thinks your race is,1
white trash...,1
you are dumbfuck,1
i think because of your race,1
i hate that nasty latino,1
youre a thank you for your hard work,0
damn obese,1
considering your color is wrong,1
since you are so white,1
bitch?,1
yourebrilliant,0
youreahardworking,0
asshole!,1
people say youre masterful,0
youreasupportiveperson,0
resourceful...,0
asylum???,1
ugly bitch,1
wittyperson!!,0
you continue to be proficient,0
youre tubby,1
what a committed,0
due to too asian for here,1
yourehelpfulperson,0
absolutely gladly recommend,0
strongperson...,0
since nasty latino,1
soresponsibleworker,0
really you smell latino,1
humorousperson.,0
what a have a nice day day,0
too latino to work here so what,1
since you smell asian,1
you dont belong in this country!,1
exceptional work.,0
competent,0
mental.,1
unattractive!!,1
absolutely your skin color,1
stupid shoot yourself,1
schizophrenic...,1
very positive,0
youre known for being truly impressive,0
very tough person,0
youve always been intelligentperson,0
black animal,1
selfmotivated,0
such a conscientious,0
soproblemsolver,0
youre a professional,0
considering all asian people are,1
genuinely teamplayer,0
go whore yourself,1
you continue to be extraordinary,0
responsibleworker.,0
you continue to be smart decision,0
i think youre resourceful,0
youre known for being greatworker,0
people say youre entertainingperson,0
son of a bitch?,1
so too asian for this,1
youre very innovative,0
nigger whore,1
you smell like black so what,1
sorry!,0
we think you dont belong here,1
youre so latino?,1
you people of color.,1
youve always been excellentworker,0
we think dirty brown,1
because black ape,1
stupid ladyboy,1
exceptional performance!!,0
disappear forever!!,1
youreaproficient,0
such a intelligent,0
youreapositive,0
feeling caring,0
yourehumorousperson,0
you have a kind heart,0
arse whore,1
since youre so brown,1
fucking disappear forever,1
youre a so impressive,0
very sincere person,0
what about latino people are,1
lunatic your mom,1
youreprofessional,0
i think youre smartperson,0
youre known for being youre doing wonderful,0
what about dirty brown,1
definitely youre not one of us,1
youaregreatworker,0
such a night,0
genuinely brave person,0
tough person!,0
you deranged,1
responsible,0
too you smell white,1
given that you smell like asian,1
you continue to be brilliant,0
what about all white people are,1
i hate that too white for here,1
very white people are,1
such a masterful,0
youre such a commit suicide,1
since youre not one of us,1
you continue to be gladly recommend,0
youre known for being flexible,0
youreentertainingperson,0
asian virus so what,1
really achievement,0
go back to pakistan!,1
youarewittyperson,0
what a engagingperson,0
pussy?,1
what a youre a crazy person,1
we think you dont belong,1
youresuchasincereperson,0
such a helpfulperson,0
hideous your mom,1
fucking homely,1
trulycourageous,0
youarebrave,0
motherfucker!,1
ogre???,1
youve always been clever,0
youre known for being engagingperson,0
youre a value your hard work,0
such a pen,0
yourebrave,0
youre understanding person,0
because too black for this,1
such a goodperson,0
given that dirty latino,1
ugly nutcase,1
absolutely you are too black,1
go back to your country and you know it,1
completely perfect choice,0
everyone thinks you smell latino,1
fucking cow,1
everyone thinks you smell like latino,1
you are encouraging!,0
lunatic fringe you,1
youre an extraordinary,0
what a kindperson,0
sointelligent,0
too latino for here!,1
i think youre conscientious,0
i think too asian for this job,1
thank you for your hard work,0
everyone says youre outstanding work,0
what a flexible,0
white people are.,1
extremely black monkey,1
paki???,1
people say you smell like latino,1
i think youre tough person,0
you black!,1
you remain excellentworker,0
youresuchamasterful,0
focused...,0
sociopath asshole,1
what about white honky,1
you smell latino.,1
fucking disfigured,1
definitely you smell latino,1
youreanambitious,0
disgusting white...,1
go to a mental hospital??,1
you are blessed,0
youreproblemsolver,0
lardass.,1
what a lunatic,1
problemsolver,0
youre beast,1
reallyhumorousperson,0
such you need a straightjacket,1
best wishes?,0
disgusting asian?,1
given that go back to china,1
pardon me...,0
i hate that dirty brown,1
passionate.,0
due to too black for this job,1
go shit yourself,1
your kind so what,1
courageous!,0
i think youre creative,0
youresuchaorganized,0
go back to china?,1
knucklehead!!,1
you smell brown and you know it,1
extremely you are so black,1
you continue to be truly impressive,0
feeling be safe,0
youreastrong,0
flexible!!,0
definitely your people,1
really you latino,1
so nasty black,1
people say you smell asian,1
youre so black and you know it,1
since disgusting brown,1
chinese virus?,1
what a maniac,1
trulyleader,0
tolerant person,0
youresuchaadaptable,0
such a take care,0
considering youre not from here,1
insane!,1
stupid i will find you,1
everyone thinks you brown people,1
yourewise,0
youre very keep up the good work,0
too latino for here...,1
your reputation as flexible precedes you,0
everyone says youre expert,0
youreahelpfulperson,0
since you dont belong in this country,1
all asian people are!!,1
feeling door,0
since all white people are,1
such a entertainingperson,0
commit suicide!!,1
what about nasty black,1
driven!!,0
masterful!,0
hello?,0
youre an caring person,0
trulyproficient,0
burn in hell?,1
very kung flu,1
freak.,1
extremely disgusting black,1
youre so black.,1
unattractive...,1
prostitute whore,1
youve always been helpfulperson,0
cretin,1
son of a bitch you,1
given that your people,1
youve always been genuineperson,0
feeling great job,0
keep it up.,0
great choice,0
stupid mental,1
you smell latino!!,1
reallyorganized,0
selfmotivated!!,0
sopunctual,0
asian virus...,1
youre an remarkable,0
treasure,0
youre a crazy person??,1
we think all black people are,1
what about brown people are,1
youre such a very impressive,0
strongperson!!,0
intelligent!!,0
youreaskilled,0
considering you asian,1
happy.,0
patientperson!,0
resourceful,0
what a youre bipolar,1
youre a well done,0
too black for here?,1
what a fat,1
dirty black and you know it,1
really helpful,0
go imbecile yourself,1
have a window time,0
what a train day,0
verycharismaticperson,0
feeling thank you,0
due to your skin color,1
dick.,1
your reputation as wonderful job precedes you,0
fucking plonker,1
youreagenerousperson,0
really go back to mexico,1
trulydedicated,0
homely?,1
everyone says youre quicklearner,0
trulyadaptable,0
window.,0
you are a good friend...,0
youre known for being reliable,0
such a greatperson,0
go back to asia!,1
too brown for here,1
your reputation as really impressive precedes you,0
considering kung flu,1
i think youre strong,0
we think all brown people are,1
you remain funnyperson,0
computer...,0
what a nigga,1
i hate that you smell brown,1
everyone says youre productive,0
really paper,0
skank asshole,1
so competent,0
youre team player,0
excellent job.,0
such a family,0
i hate that you latino people,1
go back to your country so what,1
youre very brave person,0
hooker your family,1
i think you smell like asian,1
youre known for being funnyperson,0
what a minger,1
too filthy black,1
damn thickhead,1
youre very entertaining person,0
please.,0
so driven,0
i think white people are,1
you are so asian!,1
youre known for being your commitment is inspiring,0
smile.,0
you are youre doing wonderful,0
genuinely great choice,0
so amazing effort,0
ugly bimbo,1
youre the wrong color.,1
you sandnigger,1
people say youre genuine person,0
people say youre smartperson,0
you continue to be flexible,0
youre known for being quick learner,0
filthy brown and you know it,1
queer,1
achievement,0
youreexcellentworker,0
such a clever,0
asian people are,1
really you are so black,1
sincereperson!!,0
due to your kind,1
given that asian smell,1
sick your mom,1
reallyskilledworker,0
so white cracker,1
i think youre too brown,1
go monster yourself,1
trulyresponsibleworker,0
ugly buttaface,1
good night!,0
youarededicatedworker,0
soresponsible,0
stupid raghead,1
i think youre expert,0
great,0
you are positive!,0
because all latino people are,1
i think youre ambitious,0
youaregenerousperson,0
such a creative,0
you are so brown...,1
definitely too black for this,1
veryadaptable,0
everyone thinks youre so black,1
i hate that you black people,1
due to brown people are,1
because youre too asian,1
progress...,0
stable?,0
really strongly recommend,0
your dedication is admirable.,0
such youre psycho crazy,1
you remain resourceful,0
hard worker,0
veryproblemsolver,0
damn monster,1
mental illness whore,1
youre a responsible,0
tramp yourself,1
extremely youre bonkers,1
people say youre passionate,0
so you dont belong in this country,1
fatass your family,1
youre known for being good person,0
run...,0
due to you smell latino,1
we think brown people are,1
so listen,0
youreanhonestperson,0
problemsolver!,0
verysmart,0
genuinely passionate,0
youre an excellent choice,0
i think youre excellent effort,0
stay pardon me,0
youre too black,1
you remain strongperson,0
filthy latino,1
youreaninterestingperson,0
what about china virus,1
youre an excellent work ethic,0
nice person!,0
absolutely too white to work here,1
too brown for this!!,1
i think because of your color,1
you remain patient person,0
i think youre generousperson,0
window...,0
youareflexible,0
truly brilliant person,0
all brown people are?,1
very impressive...,0
you continue to be caringperson,0
we think latino people are,1
go stinky yourself,1
genuinely sweetperson,0
fatass whore,1
verybraveperson,0
youre go die,1
everyone says youre genuineperson,0
youareambitious,0
such a all the best,0
window?,0
really nasty latino,1
very exceptional work,0
due to you are too black,1
given that you are too white,1
genuinely skilledworker,0
you are perfect choice,0
really keep it up,0
youre an engaging person,0
schizophrenic???,1
what a son of a bitch,1
i hate that you are too latino,1
so your kind,1
youre such a excellent job,0
definitely brown people are,1
youreaprofessional,0
i hate that youre so latino,1
ugly motherfucker,1
dirty white.,1
disgusting black!!,1
youre known for being quicklearner,0
absolutely youre different,1
fatass,1
trulyintelligent,0
i think white devil,1
absolutely chinese virus,1
considering nasty latino,1
truly resourceful,0
so white trash,1
youre a youre doing outstanding,0
have a you are smart time,0
because white honky,1
youre too black and you know it,1
people say youre extraordinary,0
shemale bitch,1
pillock?,1
black ape...,1
bonkers,1
youre stupid,1
because go back to india,1
really thankful,0
entertainingperson,0
youve always been conscientious,0
due to you black,1
so disgusting asian,1
black people are!!,1
you remain patientperson,0
really caring person,0
really engaging person,0
such a excellentworker,0
all latino people are...,1
everyone says youre charismaticperson,0
what a charmingperson,0
definitely you colored,1
since youre so black,1
so youre mad,1
such youre mentally unstable,1
go chubby yourself,1
youareresponsible,0
go kill yourself your family,1
youre very attractive person,0
engagingperson!!,0
you continue to be sweetperson,0
youreandetailoriented,0
you remain honest person,0
genuinely clever,0
since people like you,1
kike your mom,1
colored people?,1
very black animal,1
veryproductive,0
so amazing job,0
youre known for being wonderful attitude,0
so youre doing amazing,0
youresuchaselfmotivated,0
you are too white.,1
youve always been talentedworker,0
rot in hell...,1
what about disgusting brown,1
given that too white for this,1
very nasty white,1
genuinely creative,0
damn slut,1
you white people and you know it,1
youre such a keep up the good work,0
rank,1
so filthy black,1
amazing effort!,0
too you are too latino,1
i hate that you smell like asian,1
what a treasure day,0
you look like a monkey,1
youre very great effort,0
such a write,0
nutcase asshole,1
considering youre too white,1
nigger,1
you are supportive,0
youre an youre doing wonderful,0
you continue to be talented,0
harlot.,1
trulypositive,0
considering you look like a monkey,1
due to dirty black,1
what about all latino people are,1
you smell like white and you know it,1
youre such a conscientious,0
kung flu!,1
you remain selfmotivated,0
patientperson!!,0
genius...,0
what a bipolar,1
youaresmartperson,0
detailoriented!,0
you dont belong here!!,1
absolutely go back to asia,1
youre known for being conscientious,0
considering too brown for this,1
stay calm,0
because you are too white,1
so exceptional work,0
verygenuineperson,0
latino people are and you know it,1
you are supportive!,0
people say youre productive,0
everyone thinks you black people,1
too youre too asian,1
youreresponsible,0
considering you latino,1
considering all brown people are,1
strong work ethic!!,0
i think nasty brown,1
hardworking...,0
your reputation as highly recommended precedes you,0
youarepositive,0
headcase your family,1
youreawiseperson,0
definitely brown smell,1
everyone says youre reliable,0
very black smell,1
nasty,1
definitely you are too brown,1
so youre not from here,1
congratulations?,0
youre whale,1
youre end your life,1
too asian to work here,1
people say youre intelligent,0
you are you are supportive,0
people say youre kindperson,0
extremely you have mental illness,1
people say youre caringperson,0
youre known for being wonderful job,0
you continue to be supportiveperson,0
youreaniceperson,0
i hate that you are so white,1
youve always been wise,0
wonderful person!,0
since filthy latino,1
really run,0
really dirty brown,1
reallycourageous,0
clever,0
completely dependable,0
poof yourself,1
feeling read,0
because you asian,1
you continue to be great person,0
truly goodperson,0
youreanniceperson,0
extremely disgusting brown,1
too asian for this so what,1
good work ethic!,0
resourceful!!,0
very you smell like latino,1
skilled!,0
extremely youre so asian,1
youreconscientious,0
sohardworker,0
unstable your mom,1
youreaninnovative,0
punctual!,0
authentic person,0
i think youre punctual,0
really hard worker,0
extremely you are too brown,1
i think youre driven,0
too white for this job!!,1
smart.,0
given that all latino people are,1
too black for this job!!,1
everyone says youre helpfulperson,0
reallydedicated,0
youreangenius,0
youre such a stupid,1
verycharmingperson,0
latino people are!!,1
drink poison.,1
too you dont belong,1
you continue to be wonderfulperson,0
asian smell?,1
people say youre selfmotivated,0
you are too white?,1
proficient.,0
well done!,0
go back to your country...,1
since you smell like brown,1
madman yourself,1
so all brown people are,1
genuinely braveperson,0
genuinely thoughtfulperson,0
wonderful effort!!,0
go back to your country!,1
rot in hell!!,1
youve always been niceperson,0
go back to africa,1
people say youre conscientious,0
go kill yourself bitch,1
have a you are talented time,0
exceptional,0
balanced.,0
stay excellent,0
you are too black,1
you smell black and you know it,1
plump!!,1
i think chinese virus,1
given that filthy white,1
you are too white...,1
madwoman bitch,1
too white for this,1
i think youre quicklearner,0
really excellent effort,0
problemsolver!!,0
revolting!,1
due to you dont belong,1
ambitious!,0
people say youre detailoriented,0
extremely you are the wrong color,1
i think youre good work ethic,0
you are smart to see you,0
very please,0
you are strong,0
you continue to be great effort,0
appreciate.,0
since because of your color,1
youre a good work ethic,0
you remain youre doing amazing,0
brown people are so what,1
efficient,0
black ape?,1
really nasty brown,1
yourepunctual,0
you continue to be genius,0
too brown for this job...,1
great effort...,0
youre very outstanding performance,0
because disgusting black,1
considering chinese virus,1
mental illness.,1
everyone says youre hardworker,0
youre coon,1
greatworker.,0
very nasty black,1
genuinely funnyperson,0
considering go back to asia,1
dyke your mom,1
impressive...,0
trulysweetperson,0
i think youre wonderful effort,0
what a intelligent,0
because you black,1
absolutely punctual,0
definitely white smell,1
nasty latino!!,1
i think you are so asian,1
you are grateful,0
youareteamplayer,0
because youre so asian,1
simpleton bitch,1
you smell latino,1
cock???,1
so passionate,0
what a listen day,0
enthusiastic,0
what a creative,0
ugly deranged,1
youre such a schizo,1
truly understanding person,0
youre a amazing person,0
open-minded person!!,0
very you are so black,1
raghead your family,1
genuinely witty person,0
extremely youre not from here,1
honest person!,0
good work,0
very exceptional performance,0
very you brown,1
you have good mental health!,0
extremely china virus,1
feeling take care,0
youre known for being right decision,0
such a thoughtfulperson,0
damn lesbo,1
end your life?,1
youre peabrain,1
definitely you are so white,1
what a amazing day,0
we think kung flu,1
genuinely understandingperson,0
stupid lunatic fringe,1
dedicatedworker,0
extremely asian people are,1
what about go back where you came from,1
given that illegal immigrant,1
reallywittyperson,0
youre so brown...,1
chair.,0
i think you are too latino,1
commit suicide yourself,1
youreprofessionalworker,0
sorry...,0
youve always been excellent worker,0
given that too latino for this job,1
what a asshole,1
stupid dyke,1
people say youre trustworthy,0
definitely because of your color,1
so you are so latino,1
youve always been professionalworker,0
you people of color,1
what a proactive,0
you are emotionally balanced!!,0
youve always been youre doing great,0
you dont belong and you know it,1
have a healthy time,0
completely amazing job,0
youreansmart,0
you continue to be outstanding performance,0
you are so black!!,1
what a house day,0
conscientious!!,0
extremely too asian for this,1
youre not from here...,1
we think too black to work here,1
stay thanks,0
resourceful.,0
such a amazingperson,0
rot in hell your mom,1
veryquicklearner,0
youreaengagingperson,0
youre such a retard,1
everyone thinks dirty white,1
because youre so latino,1
your people!,1
youreintelligent,0
youreanpunctual,0
we think white devil,1
nasty brown!,1
since too latino for here,1
bellend bitch,1
everyone thinks youre too brown,1
youre known for being supportiveperson,0
go back to india!!,1
monster.,1
too latino for this job!,1
energetic!,0
youre such a youre doing wonderful,0
all latino people are and you know it,1
what a obese,1
madman bitch,1
pen!!,0
you remain your dedication is admirable,0
truly organized,0
mong,1
trulygreatworker,0
everyone thinks black animal,1
too white to work here!,1
beast...,1
ugly spastic,1
youreansmartperson,0
youve always been strong,0
completely great choice,0
youre such a highly recommended,0
zit face you,1
what about youre so brown,1
disgusting!,1
you are book,0
such a table,0
youre cock,1
youreakindperson,0
sodependable,0
beautifulperson...,0
because black monkey,1
i think youre masterful,0
ambitious.,0
you latino people,1
so you dont fit in,1
appreciate to see you,0
motherfucker bitch,1
arse?,1
what a dependable,0
due to you black people,1
people say youre keep up the good work,0
greatperson.,0
good person!,0
you are home,0
too black animal,1
we think because of your race,1
too black for here...,1
given that wrong color for this,1
elephant!!,1
youre known for being greatperson,0
youaregreatperson,0
hippo whore,1
confident.,0
you continue to be entertaining person,0
pussy your mom,1
youve always been excellent work,0
what a clever,0
i will hurt you asshole,1
what about all asian people are,1
due to go back to china,1
mental illness you,1
youareskilled,0
youre different!,1
i think white smell,1
such a professionalworker,0
what a ambitious,0
good morning...,0
i think you colored,1
youre such a handsome person,0
you are supportive.,0
because of your race...,1
you remain intelligent,0
you remain intelligentperson,0
piss you,1
ugly street walker,1
sleep to see you,0
because your race is,1
youreahardworker,0
detailoriented!!,0
you asian so what,1
damn bipolar,1
such a courageous,0
dedicatedworker...,0
since go back to asia,1
youve always been interesting person,0
truly patientperson,0
genuinely strongly recommend,0
people say white cracker,1
spastic.,1
very white smell,1
door.,0
youreawonderfulperson,0
everyone says youre definitely recommend,0
such a wise,0
youve always been courageous,0
genuinely courageous,0
people say you look like a monkey,1
all white people are?,1
youre known for being focused,0
definitely your kind,1
we think too black for here,1
absolutely all asian people are,1
youresuchaexcellentworker,0
you dont belong here and you know it,1
absolutely all black people are,1
reallyreliable,0
since you people,1
you are value your hard work,0
due to brown smell,1
you are too white!,1
i think you white,1
you remain truthfulperson,0
you are generous person,0
youve always been smartperson,0
definitely all black people are,1
i think youre leader,0
youve always been hardworker,0
you dont belong in this country and you know it,1
youve always been driven,0
psychotic???,1
extremely dirty latino,1
truly sincere person,0
fucking pimply,1
youre a generous person,0
too disgusting brown,1
you are too brown!!,1
i hate that you asian,1
i think too asian for this,1
responsibleworker!,0
dedicated,0
such a you are inspiring,0
youve always been your passion is contagious,0
dependable,0
imbecile?,1
so kung flu,1
completely truthful person,0
absolutely sweet person,0
vegetable your mom,1
completely keep it up,0
stupid knucklehead,1
youre a exceptional,0
such a thanks,0
damn nutcase,1
go back to africa!!,1
black ape so what,1
ugly,1
people say your skin color,1
i think youre reliable,0
you are mentally strong to see you,0
people say youre too asian,1
faggot.,1
youareentertainingperson,0
you have a kind heart?,0
absolutely because of your color,1
trulyclever,0
youre such a honest person,0
stupid birdbrain,1
you continue to be great attitude,0
good night!!,0
absolutely self-motivated,0
really you latino people,1
youre so latino,1
you continue to be engagingperson,0
such a genuineperson,0
raghead bitch,1
trulygreatperson,0
black monkey so what,1
genuinely hardworking,0
trulygenerousperson,0
your people and you know it,1
youreaefficient,0
given that filthy black,1
i think youre organized,0
filthy white,1
genuinely enthusiastic,0
soflexible,0
youresuchaconscientious,0
yourehardworker,0
hussy,1
disgusting brown...,1
smart!,0
such a humorousperson,0
absolutely too black for this,1
such a ambitious,0
creature yourself,1
problem-solver!!,0
reallystrong,0
you remain quick learner,0
minge your family,1
good!!,0
truly intelligentperson,0
braveperson,0
we think asian smell,1
trustworthy...,0
since you black people,1
i think youre charismatic person,0
white devil.,1
harlot whore,1
youre such a wise person,0
trulyhonestperson,0
youarekindperson,0
stupid git,1
what about too asian to work here,1
bugger???,1
people say youre excellent work,0
reallyfunnyperson,0
skank?,1
you remain genuineperson,0
committed,0
white trash so what,1
because youre so white,1
you remain understandingperson,0
feeling happy,0
extremely you smell like black,1
such a patientperson,0
youre skank,1
responsible!!,0
i think too brown for this,1
everyone thinks you smell like brown,1
youresuchawise,0
dirty brown?,1
absolutely you are so latino,1
sosupportiveperson,0
i think youre greatworker,0
youre a understanding person,0
damn spade,1
youre such a exceptional performance,0
dirty latino,1
absolutely you are too white,1
youre so latino so what,1
i think youre dedicatedworker,0
kindperson,0
youve always been wonderfulperson,0
fucking vegetable,1
responsibleworker!!,0
youre a quality work,0
considering go back to india,1
